공원명,도로명주소,주소,면적,제공기관명
웃고얀,,경기도 부천시 괴안동 263,27695.3,경기도 부천시
원골,,경기도 부천시 약대동 203,3400.0,경기도 부천시
원미,경기도 부천시 소사로 456,경기도 부천시 원미동 15,234259.3,경기도 부천시
원미별빛,경기도 부천시 부천로90번길 51,경기도 부천시 원미동 127-5,2638.6,경기도 부천시
산우물,경기도 부천시 부일로380번길 28,경기도 부천시 중동 899,3013.9,경기도 부천시
살말,,경기도 부천시 약대동 195,4230.0,경기도 부천시
상동,경기도 부천시 부일로275번길 48,경기도 부천시 상동 295,3248.4,경기도 부천시
상동호수,,경기도 부천시 상동 549,180130.3,경기도 부천시
상산,경기도 부천시 석천로356번길 31-5,경기도 부천시 삼정동 284,3216.0,경기도 부천시
새싹,경기도 부천시 심중로 110,경기도 부천시 중동 1198,3369.9,경기도 부천시
새터,경기도 부천시 오정로212번길 22,경기도 부천시 오정동 591,1423.9,경기도 부천시
샛별,,경기도 부천시 중동 1072,4370.0,경기도 부천시
서촌,경기도 부천시 부일로 172,경기도 부천시 상동 466,16565.8,경기도 부천시
서촌말,,경기도 부천시 송내동 688-1,1571.9,경기도 부천시
석천,경기도 부천시 석천로 85-1,경기도 부천시 상동 416,23547.7,경기도 부천시
설악,,경기도 부천시 중동 1051-2,1520.2,경기도 부천시
성곡,,경기도 부천시 작동 48-3,1650.5,경기도 부천시
성무정공원,,경기도 부천시 심곡본동 산2-29,137719.2,경기도 부천시
성주,,경기도 부천시 송내동 675,1986.9,경기도 부천시
성주산아이숲터,경기도 부천시 성무로 44,경기도 부천시 심곡본동 530-146,2316.0,경기도 부천시
세치,,경기도 부천시 소사본동 407-5,2283.6,경기도 부천시
소담 소공원,,경기도 부천시 송내동 317-1,1189.7,경기도 부천시
소망,,경기도 부천시 상동 233,3300.4,경기도 부천시
소사대공원,,경기도 부천시 소사본동 334-3,39071.0,경기도 부천시
소새울,,경기도 부천시 소사본동 157,13341.8,경기도 부천시
소안,,경기도 부천시 소사본동 135-14,1979.4,경기도 부천시
소원,경기도 부천시 소사로300번길 41,경기도 부천시 소사동 32,2311.7,경기도 부천시
소일,,경기도 부천시 소사본동 401-2,2002.4,경기도 부천시
소중,,경기도 부천시 소사본동 232-31,2325.1,경기도 부천시
봄비,경기도 부천시 부흥로 369,경기도 부천시 심곡동 103,1590.6,경기도 부천시
복사골,경기도 부천시 장말로293번길 45,경기도 부천시 중동 1212,25783.1,경기도 부천시
비둘기,경기도 부천시 신흥로45번길 36,경기도 부천시 심곡동 344-9,3260.9,경기도 부천시
사래울,경기도 부천시 부일로711번길 29,경기도 부천시 역곡동 53-11,2640.6,경기도 부천시
사루개,,경기도 부천시 여월동 339,2572.7,경기도 부천시
사태말별빛,,경기도 부천시 옥길동 712-3,4921.8,경기도 부천시
산골,,경기도 부천시 송내동 407,5965.0,경기도 부천시
산끝,,경기도 부천시 송내동 409-4,5309.5,경기도 부천시
산들역사,,경기도 부천시 옥길동 773,52761.5,경기도 부천시
산새체육,,경기도 부천시 소사본동 산74-4,54396.7,경기도 부천시
먼마루,경기도 부천시 성지로85번길 65,경기도 부천시 원종동 269,3156.4,경기도 부천시
목일신,,경기도 부천시 괴안동 14-2,18899.0,경기도 부천시
무지개,,경기도 부천시 중동 1175-1,4364.7,경기도 부천시
물모퉁이,,경기도 부천시 옥길동 707-1,885.0,경기도 부천시
미리내,,경기도 부천시 중동 1179-1,6710.2,경기도 부천시
미소,,경기도 부천시 옥길동 775-1,4374.8,경기도 부천시
바람개비,,경기도 부천시 범박동 210,730.5,경기도 부천시
바람모퉁이,,경기도 부천시 작동 390,1888.7,경기도 부천시
반달,경기도 부천시 신상로 24,경기도 부천시 상동 398-1,4555.1,경기도 부천시
백송마을,경기도 부천시 부흥로 49,경기도 부천시 상동 571-5,2578.7,경기도 부천시
버들,,경기도 부천시 옥길동 752-1,93233.7,경기도 부천시
벌막,경기도 부천시 옥산로 15,경기도 부천시 중동 1100-1,12659.0,경기도 부천시
벌말,,경기도 부천시 소사본동 408-4,1641.9,경기도 부천시
보람,,경기도 부천시 중동 1172-2,4622.9,경기도 부천시
보배,경기도 부천시 계남로322번길 29-7,경기도 부천시 중동 1088,3766.7,경기도 부천시
구문천3리 쌈지공원,,경기도 화성시 향남읍 구문천리 604-167,369.0,경기도 화성시
평리 공공공지,,경기도 화성시 향남읍 평리 123-3,652.0,경기도 화성시
향남2지구 1호근린(해찬벌공원),,경기도 화성시 향남읍 하길리 1446,12040.0,경기도 화성시
